sheet,fuel_label,scenario,base_abs_gap,base_gap_ratio,projection_abs_gap,projection_gap_ratio,ninth_fuel_code,mapping_source,flow_source,fuel_source,sector_match_method,mapping_note,comparator_scope,worst_gap_ratio,worst_abs_gap,issue_cause,agent_debug_hint
esto__14_03_11__Non-specified_industry,LPG,Target,,,6.624287784973149e-10,4.598180523495988e-10,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.598180523495988e-10,6.624287784973149e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_02__Construction,LPG,Target,,,6.880171099510335e-09,4.0664735123110766e-10,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.0664735123110766e-10,6.880171099510335e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_02__Construction,Electricity,Target,,,1.3962153389002196e-07,4.04557198381141e-10,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.04557198381141e-10,1.3962153389002196e-07,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_02__Construction,Gas/diesel oil,Target,,,2.243845074190176e-07,4.0370976119809896e-10,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.0370976119809896e-10,2.243845074190176e-07,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_02__Construction,Natural gas,Target,,,9.81689254331286e-08,4.0260446408904525e-10,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.0260446408904525e-10,9.81689254331286e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Gas/diesel oil,Target,,,2.1423295493150363e-07,3.0691022450580616e-10,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,3.0691022450580616e-10,2.1423295493150363e-07,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_07__Food__beverages_and_tobacco,LPG,Target,,,3.530686853991938e-10,2.1965865747562812e-10,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.1965865747562812e-10,3.530686853991938e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_07__Food__beverages_and_tobacco,Heat,Target,,,4.763030858612183e-09,2.173367802959282e-10,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.173367802959282e-10,4.763030858612183e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_07__Food__beverages_and_tobacco,Fuel oil,Target,,,8.327458722590109e-10,2.1679962334585922e-10,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.1679962334585922e-10,8.327458722590109e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_07__Food__beverages_and_tobacco,Electricity,Target,,,9.857302529781009e-08,2.164428431962505e-10,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.164428431962505e-10,9.857302529781009e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_07__Food__beverages_and_tobacco,Natural gas,Target,,,1.7917147943080636e-07,2.1636736781152297e-10,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.1636736781152297e-10,1.7917147943080636e-07,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_07__Food__beverages_and_tobacco,Gas/diesel oil,Target,,,1.206641009332543e-09,2.1549473669708448e-10,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.1549473669708448e-10,1.206641009332543e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_07__Food__beverages_and_tobacco,Lignite,Target,,,1.0812317707831198e-10,2.1527696152178458e-10,01_05_lignite,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.1527696152178458e-10,1.0812317707831198e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,LPG,Target,,,6.818801523422735e-09,2.024462527350679e-10,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.024462527350679e-10,6.818801523422735e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__01__Production,Hydro,Target,,,1.7000002117129043e-07,1.6079765587764424e-10,10_hydro,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.6079765587764424e-10,1.7000002117129043e-07,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Motor gasoline,Target,,,6.865104040798542e-10,1.1579168820477011e-10,07_01_motor_gasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1579168820477011e-10,6.865104040798542e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Motor gasoline,Target,,,6.865104040798542e-10,1.1579168820477011e-10,07_01_motor_gasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1579168820477011e-10,6.865104040798542e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_08__Pulp__paper_and_printing,Electricity,Target,,,3.3285402878391324e-08,1.1526393449477317e-10,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1526393449477317e-10,3.3285402878391324e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_08__Pulp__paper_and_printing,Natural gas,Target,,,7.6778974289482e-08,1.1511089380108828e-10,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1511089380108828e-10,7.6778974289482e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_08__Pulp__paper_and_printing,Gas/diesel oil,Target,,,2.408335753045776e-10,1.1465296834666553e-10,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1465296834666553e-10,2.408335753045776e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_08__Pulp__paper_and_printing,Heat,Target,,,1.9986572397101554e-09,1.1446512804722347e-10,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1446512804722347e-10,1.9986572397101554e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_08__Pulp__paper_and_printing,Fuel oil,Target,,,1.550832351426834e-09,1.1440221396636258e-10,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1440221396636258e-10,1.550832351426834e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Natural gas,Target,,,1.0513446113691316e-08,1.1388161323741981e-10,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1388161323741981e-10,1.0513446113691316e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Gas/diesel oil,Target,,,5.839176253630285e-09,1.1375978479581993e-10,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1375978479581993e-10,5.839176253630285e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_08__Pulp__paper_and_printing,LPG,Target,,,1.0175149611768575e-10,1.1370333266173879e-10,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1370333266173879e-10,1.0175149611768575e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Fuel oil,Target,,,2.870127246978882e-09,1.1300247459814291e-10,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1300247459814291e-10,2.870127246978882e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Electricity,Target,,,1.8817246427715872e-08,1.1265677772013938e-10,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.1265677772013938e-10,1.8817246427715872e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_09__Wood_and_wood_products,Natural gas,Target,,,5.675445891029085e-09,9.471362620722508e-11,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,9.471362620722508e-11,5.675445891029085e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_09__Wood_and_wood_products,Heat,Target,,,8.944631701979233e-10,9.36849825602441e-11,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,9.36849825602441e-11,8.944631701979233e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_09__Wood_and_wood_products,Electricity,Target,,,7.652545264136279e-09,9.337225284524395e-11,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,9.337225284524395e-11,7.652545264136279e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_09__Wood_and_wood_products,LPG,Target,,,2.3626212097838106e-10,9.276403466658215e-11,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,9.276403466658215e-11,2.3626212097838106e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_09__Wood_and_wood_products,Fuel oil,Target,,,3.0733104949831613e-10,9.188199583718379e-11,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,9.188199583718379e-11,3.0733104949831613e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_09__Wood_and_wood_products,Gas/diesel oil,Target,,,6.941212049582646e-10,9.115258064373773e-11,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,9.115258064373773e-11,6.941212049582646e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_05__Transportation_equipment,Heat,Target,,,4.0193448569425527e-10,8.267900983531097e-11,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,8.267900983531097e-11,4.0193448569425527e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_05__Transportation_equipment,Natural gas,Target,,,1.3871670034859562e-08,8.016149195071488e-11,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,8.016149195071488e-11,1.3871670034859562e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_05__Transportation_equipment,Fuel oil,Target,,,1.1335803407064304e-09,7.965649392261205e-11,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,7.965649392261205e-11,1.1335803407064304e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_05__Transportation_equipment,LPG,Target,,,6.063394231148322e-11,7.943285582173071e-11,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,7.943285582173071e-11,6.063394231148322e-11,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_05__Transportation_equipment,Gas/diesel oil,Target,,,1.5540413400572106e-10,7.895084699159698e-11,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,7.895084699159698e-11,1.5540413400572106e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_05__Transportation_equipment,Electricity,Target,,,1.593636511643126e-08,7.883486306684622e-11,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,7.883486306684622e-11,1.593636511643126e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_06__Machinery,Heat,Target,,,2.5835866779289063e-10,7.18490672083978e-11,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,7.18490672083978e-11,2.5835866779289063e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_06__Machinery,Electricity,Target,,,2.9131456358300056e-08,7.167500262325774e-11,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,7.167500262325774e-11,2.9131456358300056e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_06__Machinery,LPG,Target,,,3.1313707182789585e-10,7.148316993038e-11,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,7.148316993038e-11,3.1313707182789585e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_06__Machinery,Gas/diesel oil,Target,,,2.885576222411146e-10,7.082106588959176e-11,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,7.082106588959176e-11,2.885576222411146e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_06__Machinery,Natural gas,Target,,,1.7112085970438784e-08,7.018019926602803e-11,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,7.018019926602803e-11,1.7112085970438784e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__01__Production,of which: Photovoltaics,Target,,,1.7000002117129043e-07,5.418015868498977e-11,12_01_of_which_photovoltaics,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,5.418015868498977e-11,1.7000002117129043e-07,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__01__Production,Geothermal,Target,,,3.400009518372826e-08,4.907683599897749e-11,11_geothermal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.907683599897749e-11,3.400009518372826e-08,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Gas/diesel oil,Target,,,4.312482815294061e-09,4.744422566425103e-11,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.744422566425103e-11,4.312482815294061e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_10__Textiles_and_leather,Natural gas,Target,,,1.1570264746296743e-09,4.323178859259892e-11,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.323178859259892e-11,1.1570264746296743e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_03__Non_ferrous_metals,Electricity,Target,,,7.87562726145552e-09,4.255535696030445e-11,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.255535696030445e-11,7.87562726145552e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_10__Textiles_and_leather,Electricity,Target,,,1.5975487599462213e-09,4.196095754374771e-11,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.196095754374771e-11,1.5975487599462213e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_03__Non_ferrous_metals,Gas/diesel oil,Target,,,7.030521997908323e-13,4.193179198588191e-11,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.193179198588191e-11,7.030521997908323e-13,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_10__Textiles_and_leather,Heat,Target,,,2.1182344767112227e-10,4.1633406106656756e-11,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.1633406106656756e-11,2.1182344767112227e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_03__Non_ferrous_metals,Natural gas,Target,,,7.636998589077848e-09,4.117209658817909e-11,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.117209658817909e-11,7.636998589077848e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Fuel oil,Target,,,3.3951721434277715e-09,4.0460026808432904e-11,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.0460026808432904e-11,3.3951721434277715e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_03__Non_ferrous_metals,LPG,Target,,,3.2191957433092e-13,4.019396991241403e-11,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.019396991241403e-11,3.2191957433092e-13,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_03__Non_ferrous_metals,Heat,Target,,,1.680788841440517e-10,3.933184466822431e-11,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,3.933184466822431e-11,1.680788841440517e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Heat,Target,,,6.544382813444827e-09,3.312734215479189e-11,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,3.312734215479189e-11,6.544382813444827e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Heat,Target,,,6.544354391735396e-09,3.312719828550432e-11,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,3.312719828550432e-11,6.544354391735396e-09,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Lignite,Target,,,1.1904965901976539e-10,2.4195371799302553e-11,01_05_lignite,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.4195371799302553e-11,1.1904965901976539e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Lignite,Target,,,1.1904965901976539e-10,2.4195371799302553e-11,01_05_lignite,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.4195371799302553e-11,1.1904965901976539e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Lignite,Target,,,1.1904965901976539e-10,2.4195371799302553e-11,01_05_lignite,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.4195371799302553e-11,1.1904965901976539e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_04__Non-metallic_mineral_products,LPG,Target,,,1.7007617536535236e-11,2.1078916734046416e-11,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.1078916734046416e-11,1.7007617536535236e-11,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_04__Non-metallic_mineral_products,Gas/diesel oil,Target,,,2.376179253360533e-10,1.9897887951663713e-11,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.9897887951663713e-11,2.376179253360533e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_04__Non-metallic_mineral_products,Fuel oil,Target,,,5.931477531362361e-11,1.646564665606735e-11,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.646564665606735e-11,5.931477531362361e-11,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_04__Non-metallic_mineral_products,Heat,Target,,,1.924405079734015e-12,1.4292612041086192e-11,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.4292612041086192e-11,1.924405079734015e-12,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Fuel oil,Target,,,5.250626600172836e-10,4.80329419695761e-12,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.80329419695761e-12,5.250626600172836e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,LPG,Target,,,6.138023422863625e-11,3.661698508094791e-12,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,3.661698508094791e-12,6.138023422863625e-11,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_02__Chemical__incl__petrochemical,Gas/diesel oil,Target,,,1.4337331322167302e-10,3.4194342658687053e-12,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,3.4194342658687053e-12,1.4337331322167302e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_02__Chemical__incl__petrochemical,Fuel oil,Target,,,1.2171597063570516e-10,2.9608702433464853e-12,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.9608702433464853e-12,1.2171597063570516e-10,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_01__Iron_and_steel,Heat,Target,,,1.7829293597060314e-11,2.6494830154993354e-12,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.6494830154993354e-12,1.7829293597060314e-11,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_02__Chemical__incl__petrochemical,Lignite,Target,,,1.092637091915094e-11,2.4730944474542047e-12,01_05_lignite,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.4730944474542047e-12,1.092637091915094e-11,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_02__Chemical__incl__petrochemical,LPG,Target,,,8.498091119690798e-12,2.078561843372227e-12,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.078561843372227e-12,8.498091119690798e-12,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_01__Iron_and_steel,Fuel oil,Target,,,4.334310688136611e-12,1.0244248273313075e-12,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0244248273313075e-12,4.334310688136611e-12,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_01__Iron_and_steel,Gas/diesel oil,Target,,,1.588063014423824e-12,5.574802703003843e-13,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,5.574802703003843e-13,1.588063014423824e-12,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_01__Iron_and_steel,LPG,Target,,,1.1246559239452836e-13,4.981329200162966e-13,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,4.981329200162966e-13,1.1246559239452836e-13,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_02__Chemical__incl__petrochemical,Heat,Target,,,1.894306933536427e-11,1.539135359264749e-13,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.539135359264749e-13,1.894306933536427e-11,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_03__Agriculture,Fuel oil,Target,,,2.220446049250313e-16,2.318795613348146e-16,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.318795613348146e-16,2.220446049250313e-16,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_03__Agriculture,Electricity,Target,,,5.684341886080802e-14,2.042552239845445e-16,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,2.042552239845445e-16,5.684341886080802e-14,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_03__Agriculture,Natural gas,Target,,,1.4210854715202004e-14,1.9028478714899157e-16,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.9028478714899157e-16,1.4210854715202004e-14,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_03__Agriculture,Motor gasoline,Target,,,1.4210854715202004e-14,1.2450226316740217e-16,07_01_motor_gasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.2450226316740217e-16,1.4210854715202004e-14,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_03__Agriculture,Biodiesel,Target,,,0.0,0.0,16_06_biodiesel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,0.0,0.0,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_03__Agriculture,Gas/diesel oil,Target,,,0.0,0.0,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,0.0,0.0,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_03__Agriculture,LPG,Target,,,0.0,0.0,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,0.0,0.0,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_03__Agriculture,Other biomass,Target,,,0.0,0.0,15_05_other_biomass,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,0.0,0.0,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
